,do_nothing,harvest_minerals,build_spawning_pool,train_zergling,train_queen,train_overlord,do_injection,attack
"(1, 11, 0, 22, 1, 1, 2, 10, 147, False, False, True, False, 1, 11, 11, 21, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 2, 10, 146, False, False, True, False, 1, 11, 11, 21, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 1, 10, 147, False, False, True, False, 1, 11, 11, 22, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 0, 10, 147, True, False, True, False, 1, 11, 11, 22, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 0, 10, 155, True, False, True, False, 1, 11, 11, 23, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 0, 10, 155, True, False, True, True, 1, 11, 11, 23, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 0, 10, 155, True, True, True, True, 1, 11, 11, 23, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 11, 155, True, True, True, True, 1, 11, 11, 23, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 11, 154, True, False, True, True, 1, 11, 11, 23, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 11, 154, True, True, True, True, 1, 11, 11, 23, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 11, 153, True, False, True, True, 1, 11, 11, 23, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 11, 153, True, False, True, True, 1, 11, 11, 23, 1, 1, 3, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 11, 153, True, False, True, False, 1, 11, 11, 23, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 11, 153, False, False, True, False, 1, 11, 11, 23, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 6, 11, 153, True, False, True, False, 1, 11, 11, 23, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 8, 11, 153, True, False, True, True, 1, 11, 11, 23, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 8, 11, 153, False, False, True, False, 1, 11, 11, 23, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 8, 11, 161, False, False, True, False, 1, 11, 11, 23, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 8, 11, 161, True, False, True, False, 1, 11, 11, 23, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 8, 11, 163, True, False, True, False, 1, 11, 11, 23, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 8, 11, 162, True, False, True, False, 1, 11, 11, 23, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 8, 11, 162, True, False, True, True, 1, 11, 11, 23, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 8, 11, 162, True, True, True, True, 1, 11, 11, 23, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 8, 11, 162, True, True, True, True, 1, 11, 11, 24, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 10, 11, 162, True, True, True, True, 1, 11, 11, 24, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 10, 11, 162, True, True, True, True, 1, 11, 11, 25, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 10, 11, 161, True, True, True, True, 1, 11, 11, 25, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 10, 11, 160, True, True, True, True, 1, 11, 11, 26, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 10, 11, 158, False, False, True, False, 1, 11, 11, 26, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 10, 11, 157, False, False, True, False, 1, 11, 11, 26, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 10, 11, 157, False, False, True, False, 1, 11, 11, 26, 1, 1, 8, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 10, 11, 157, True, False, True, False, 1, 11, 11, 26, 1, 1, 8, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 12, 11, 157, False, False, False, False, 1, 11, 11, 26, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 12, 11, 157, False, False, True, False, 1, 11, 11, 26, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 12, 11, 156, False, False, False, False, 1, 11, 11, 26, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 14, 11, 156, False, False, False, False, 1, 11, 11, 26, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 14, 11, 156, False, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 16, 11, 156, False, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 16, 11, 156, True, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 16, 11, 156, True, False, True, False, 1, 11, 11, 28, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 28, 1, 1, 16, 11, 155, True, False, True, False, 1, 11, 11, 28, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 28, 1, 1, 18, 11, 155, True, False, True, False, 1, 11, 11, 28, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 28, 1, 1, 18, 11, 155, True, False, True, True, 1, 11, 11, 28, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 28, 1, 1, 18, 12, 155, False, False, True, False, 1, 11, 11, 29, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 28, 1, 1, 18, 12, 154, False, False, True, False, 1, 11, 11, 29, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 28, 1, 1, 18, 12, 154, True, False, True, False, 1, 11, 11, 29, 1, 1, 6, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 28, 1, 1, 20, 12, 154, True, False, True, False, 1, 11, 11, 29, 1, 1, 6, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 28, 1, 1, 20, 12, 154, False, False, True, False, 1, 11, 11, 29, 1, 1, 6, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 29, 1, 1, 18, 12, 155, True, False, True, False, 1, 11, 11, 29, 1, 1, 5, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 29, 1, 1, 16, 12, 157, False, False, False, False, 1, 11, 11, 29, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 29, 1, 1, 13, 12, 159, False, False, True, False, 1, 11, 11, 29, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 29, 1, 1, 7, 12, 162, False, False, True, False, 1, 11, 11, 29, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 29, 1, 1, 4, 12, 163, True, False, True, False, 1, 11, 11, 29, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 30, 1, 1, 4, 12, 163, True, False, True, False, 1, 11, 11, 29, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 30, 1, 1, 4, 12, 162, True, False, True, False, 1, 11, 11, 30, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 31, 1, 1, 4, 12, 162, False, False, True, False, 1, 11, 11, 30, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 31, 1, 1, 4, 12, 162, True, False, True, False, 1, 11, 11, 30, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12, 0, 6, 0, 0, 0, 0, 42, False, False, True, False, 1, 11, 11, 5, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 0, 0, 0, 43, True, False, True, False, 1, 11, 11, 6, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 0, 0, 0, 43, True, False, True, True, 1, 11, 11, 6, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 0, 0, 0, 43, True, True, True, True, 1, 11, 11, 7, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 0, 0, 49, True, True, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 0, 0, 49, True, False, True, False, 1, 11, 11, 8, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 0, 0, 49, True, False, True, True, 1, 11, 11, 8, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 0, 0, 49, False, False, True, False, 1, 11, 11, 8, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 0, 0, 48, False, False, True, False, 1, 11, 11, 8, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 0, 0, 47, False, False, False, False, 1, 11, 11, 8, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 0, 0, 47, False, False, True, False, 1, 11, 11, 8, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 0, 0, 55, False, False, True, False, 1, 11, 11, 8, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 0, 0, 55, True, False, True, False, 1, 11, 11, 8, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 0, 0, 54, False, False, True, False, 1, 11, 11, 8, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 0, 0, 54, True, False, True, False, 1, 11, 11, 8, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 2, 0, 54, True, False, True, False, 1, 11, 11, 8, 1, 1, 2, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 4, 1, 52, True, False, True, True, 1, 11, 11, 8, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 4, 1, 52, False, False, True, False, 1, 11, 11, 8, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 4, 1, 52, True, False, True, False, 1, 11, 11, 8, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 3, 1, 53, True, False, True, False, 1, 11, 11, 9, 1, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 5, 1, 53, True, False, True, False, 1, 11, 11, 9, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 5, 1, 53, True, False, True, True, 1, 11, 11, 9, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 8, 1, 1, 5, 1, 53, True, True, True, True, 1, 11, 11, 9, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 5, 1, 61, True, False, True, False, 1, 11, 11, 9, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 5, 1, 61, True, False, True, False, 1, 11, 11, 9, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 5, 1, 61, False, False, True, False, 1, 11, 11, 9, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 5, 1, 61, False, False, True, False, 1, 11, 11, 10, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 5, 1, 61, True, False, True, False, 1, 11, 11, 10, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 5, 1, 61, True, False, True, False, 1, 11, 11, 10, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 4, 1, 61, True, False, True, False, 1, 11, 11, 10, 1, 1, 3, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 2, 1, 62, True, False, True, True, 1, 11, 11, 10, 1, 1, 3, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 9, 1, 1, 2, 2, 60, True, False, True, True, 1, 11, 11, 10, 1, 1, 3, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 2, 2, 68, True, False, True, False, 1, 11, 11, 10, 1, 1, 5, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 2, 2, 68, True, True, True, True, 1, 11, 11, 10, 1, 1, 5, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 2, 2, 68, True, True, True, True, 1, 11, 11, 10, 1, 1, 7, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 1, 2, 69, True, True, True, True, 1, 11, 11, 10, 1, 1, 6, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 10, 1, 1, 0, 2, 69, True, True, True, True, 1, 11, 11, 10, 1, 1, 6, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 0, 2, 77, True, True, True, True, 1, 11, 11, 10, 1, 1, 6, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 0, 2, 77, True, True, True, True, 1, 11, 11, 11, 1, 1, 4, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 0, 3, 75, True, True, True, True, 1, 11, 11, 11, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 0, 3, 75, True, True, True, True, 1, 11, 11, 12, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 11, 1, 1, 0, 3, 74, True, True, True, True, 1, 11, 11, 12, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 0, 3, 81, True, True, True, True, 1, 11, 11, 12, 1, 1, 3, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 0, 3, 89, True, True, True, True, 1, 11, 11, 12, 1, 1, 1, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 3, 89, True, False, True, False, 1, 11, 11, 12, 1, 1, 0, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 3, 89, True, False, True, True, 1, 11, 11, 12, 1, 1, 0, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 3, 88, True, False, True, True, 1, 11, 11, 12, 1, 1, 0, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 4, 86, True, False, True, True, 1, 11, 11, 12, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 86, True, False, True, True, 1, 11, 11, 12, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 86, True, True, True, True, 1, 11, 11, 12, 1, 1, 2, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 86, False, False, True, False, 1, 11, 11, 13, 1, 1, 2, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 86, True, False, True, False, 1, 11, 11, 13, 1, 1, 2, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 86, True, False, True, True, 1, 11, 11, 13, 1, 1, 2, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 87, True, True, True, True, 1, 11, 11, 13, 1, 1, 2, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 87, True, False, True, False, 1, 11, 11, 13, 1, 1, 2, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 87, False, False, True, False, 1, 11, 11, 13, 1, 1, 2, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 5, 85, True, True, True, True, 1, 11, 11, 13, 1, 1, 3, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 4, 5, 93, True, True, True, True, 1, 11, 11, 13, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 4, 5, 93, False, False, True, False, 1, 11, 11, 13, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 4, 5, 101, True, False, True, False, 1, 11, 11, 13, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 4, 5, 101, True, False, True, True, 1, 11, 11, 14, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 4, 5, 100, True, False, True, False, 1, 11, 11, 14, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 4, 5, 100, True, False, True, True, 1, 11, 11, 14, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 4, 5, 100, True, False, True, True, 1, 11, 11, 14, 1, 1, 4, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 4, 5, 100, True, True, True, True, 1, 11, 11, 14, 1, 1, 4, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 3, 5, 101, False, False, True, False, 1, 11, 11, 14, 1, 1, 4, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 5, 102, True, False, True, False, 1, 11, 11, 14, 1, 1, 3, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 0, 5, 101, False, False, True, False, 1, 11, 11, 14, 1, 1, 3, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 2, 5, 101, True, False, True, False, 1, 11, 11, 14, 1, 1, 5, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 2, 6, 99, True, False, True, True, 1, 11, 11, 14, 1, 1, 7, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 2, 6, 99, True, False, True, False, 1, 11, 11, 14, 1, 1, 7, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 2, 6, 99, False, False, False, False, 1, 11, 11, 14, 1, 1, 7, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 2, 6, 99, False, False, True, False, 1, 11, 11, 14, 1, 1, 7, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 4, 6, 99, False, False, True, False, 1, 11, 11, 14, 1, 1, 7, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 2, 6, 100, True, False, True, False, 1, 11, 11, 16, 1, 1, 6, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 2, 6, 100, True, False, True, True, 1, 11, 11, 16, 1, 1, 8, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 2, 6, 108, False, False, True, False, 1, 11, 11, 16, 1, 1, 8, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 6, 116, False, False, True, False, 1, 11, 11, 16, 1, 1, 8, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 6, 116, True, False, True, False, 1, 11, 11, 16, 1, 1, 8, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 6, 116, True, False, True, False, 1, 11, 11, 16, 1, 1, 7, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 6, 116, True, False, True, True, 1, 11, 11, 16, 1, 1, 5, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 7, 114, True, False, True, True, 1, 11, 11, 16, 1, 1, 2, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 0, 7, 122, True, True, True, True, 1, 11, 11, 16, 1, 1, 2, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 7, 121, True, True, True, True, 1, 11, 11, 16, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 7, 121, True, False, True, False, 1, 11, 11, 16, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 7, 121, True, False, True, True, 1, 11, 11, 16, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 7, 121, True, False, True, False, 1, 11, 11, 16, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 7, 121, False, False, True, False, 1, 11, 11, 17, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 4, 7, 120, False, False, False, False, 1, 11, 11, 17, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 3, 7, 129, False, False, False, False, 1, 11, 11, 17, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 7, 129, False, False, True, False, 1, 11, 11, 17, 1, 1, 6, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 7, 128, False, False, True, False, 1, 11, 11, 17, 1, 1, 5, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 7, 128, False, False, True, False, 1, 11, 11, 18, 1, 1, 2, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
